1718618460000000000,-0.9185747794861623,-0.8413361415237116,-0.8980352837324954,-0.9018952906703012,0.4363592831223484,0.164101158110045,-1.2056964634105671,61.576354679802954,0.00042950998949570733,0.49621650367520803,-0.8681988144891424,0,1,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,19947.25,19954.75,19944,19948,1159,,,,,,,,,,,,,,,,
1718638800000000000,5.8166073494432515,5.887229395367792,5.816599699758704,5.825690787761719,0.16290712455011824,0.8173957347336288,6.390502785942031,30,0.00016413065800949015,-0.8191520442889916,-0.5735764363510464,0,1,true,,,,,,,,,,,,,,,,,,false,20238.5,20246.25,20237.75,20243.25,988,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
1718616600000000000,-0.6699800742982097,-0.5412628928801797,-0.6980248799689277,-0.6113729452003325,5.188989781816313,0.49727546749441226,-0.79200847572158,78.57142857142857,0.00009905278256334881,0.6087614290087209,-0.793353340291235,0,1,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,19958,19967.75,19952.75,19960.75,4131,,,,,,,,,,,,,,,,
1718627160000000000,1.6136224501027505,1.7150571113433004,1.6792416333351907,1.7185023351372595,1.0616212363489097,1.0628105390444011,1.3288360513275894,89.85507246376812,0.00023702398701755197,-0.11320321376790708,-0.9935718556765875,0,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,20056.75,20065.5,20056.75,20063,1550,,,,,,,,,,,,,,,,
1718625120000000000,0.7984630679748128,0.7340484138548308,0.7934812738108196,0.7216119340148179,-0.625466642561633,-0.45404409399068124,0.7714978384053119,63.12849162011173,0.0002251554789322369,0.03489949670250114,-0.9993908270190958,0,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,20021.5,20023,20018,20019.25,495,,,,,,,,,,,,,,,,
1718633460000000000,6.44098474851997,6.464293335066892,6.050897601310313,6.05355145087542,2.0978609951489395,-2.466496329632287,6.715411235289372,62.50000000000001,0.0003530527987146275,-0.5409744713679938,-0.8410390129643925,0,1,true,,,,,,,,,,,,,,,,,,false,20265.5,20271.25,20248,20253.25,2198,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
1718613960000000000,-0.5081044523153568,-0.5297216140861978,-0.4522978124879732,-0.5202286799548521,-1.0892159173332514,-0.12176943957216986,-0.611542926056952,96.15384615384616,0.0001257927397966874,0.7489557207890023,-0.6626200482157373,0,1,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,19965,19968.25,19963.5,19964.75,205,,,,,,,,,,,,,,,,
1718624640000000000,0.6365874459919599,0.5666998713420919,0.6277583678352922,0.624771152191495,-0.6830355180505235,-0.02680299230196912,0.6173666954511572,50.427350427350426,0.00011762002401244031,0.06975647374412552,-0.9975640502598242,0,1,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,20014.5,20015.75,20010.75,20015,459,,,,,,,,,,,,,,,,
1718619000000000000,-0.49076063567433686,-0.34506115338248583,-0.4065811487705863,-0.28097498368546614,2.115451484881656,1.686998736874957,-0.6650044139274103,83.39622641509433,0.00019974706848207815,0.4617486132350339,-0.8870108331782217,0,1,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,19965.75,19976.25,19965.5,19975.25,2209,,,,,,,,,,,,,,,,
1718633520000000000,6.1577024100499775,6.169990725820351,6.130901762815739,6.138999199543058,0.35640251161000036,0.5820827664525791,6.727125202153851,65.51724137931035,0.00033710307952042,-0.5446390350150271,-0.838670567945424,0,1,true,,,,,,,,,,,,,,,,,,false,20253.25,20258.5,20251.5,20257,1109,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
1718635380000000000,5.822388621656925,5.777587246824963,5.696593457500564,5.67188484015997,0.03497629013036144,-0.49743086880643783,6.254250855570523,43.97163120567376,0.0001354942302257812,-0.6527597524627224,-0.7575649843840496,0,1,true,,,,,,,,,,,,,,,,,,false,20238.75,20241.5,20232.5,20236.5,908,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
1718643240000000000,4.446445834802676,4.415716349135088,4.467958120095791,4.4186511930346155,-1.3514741278937528,0.25499033324468545,4.813432931235102,53.46534653465347,0.00011969640074921986,-0.958819734868193,-0.28401534470392265,0,1,true,,,,,,,,,,,,,,,,,,false,20179.25,20182.5,20178.75,20181.5,41,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
1718620140000000000,-1.2249822068108482,-0.9452076506695496,-1.2351956786482237,-0.9075918072481437,2.1490333289168424,2.452646998970273,-0.7001463145209397,34.60410557184751,0.0003513273171536674,0.3867109616368209,-0.9222009716704517,0,1,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,19934,19950.25,19929.25,19947.75,2230,,,,,,,,,,,,,,,,
1718621160000000000,-0.49076063567433686,-0.44893266252832376,-0.41801031469993305,-0.3607262157752615,-0.4735487766881718,1.020610461341805,-0.40051537261802694,57.19557195571956,0.0002572695102925345,0.31730465640509214,-0.9483236552061993,0,1,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,19965.75,19971.75,19965,19971.75,590,,,,,,,,,,,,,,,,
1718616240000000000,-0.7971680629990227,-0.8817306173026486,-0.7723144585096815,-0.8620196746254035,-1.1707718242758463,-0.5980831282261896,-0.875855817488676,44.73684210526315,0.00007444363348430716,0.6293203910498374,-0.7771459614569709,0,1,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,19952.5,19953,19949.5,19949.75,154,,,,,,,,,,,,,,,,
1718626500000000000,0.7753379791201196,0.7975254472217318,0.8334833545635332,0.8013631661046133,-0.23847586844186872,0.35292642059177237,0.7936927229907461,57.22222222222222,0.00021976627622643258,-0.06540312923014287,-0.9978589232386035,0,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,20020.5,20025.75,20019.75,20022.75,737,,,,,,,,,,,,,,,,
1718627340000000000,1.896904788572743,2.1363137873236435,1.953541615639512,2.179920177942504,2.091464453427952,2.624812824285497,1.6506618778158466,94.48529411764706,0.0002676234182528638,-0.12619896913582976,-0.992004949679715,0,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,20069,20083.75,20068.75,20083.25,2194,,,,,,,,,,,,,,,,
1718614140000000000,-0.5832609910931099,-0.6797582384079637,-0.6294498843928474,-0.725303276757183,-1.2427329186369596,-1.216783267552456,-0.6150659236102283,56.81818181818182,0.00016668149653891376,0.7402181274868319,-0.6723668074346683,0,1,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,19961.75,19961.75,19955.75,19955.75,109,,,,,,,,,,,,,,,,
1718622060000000000,0.06424149683830155,0.04734232561290205,-0.006560341243451007,-0.06450735372745027,1.0536255591976749,-1.0250790075678482,-0.35242645601631273,60.30534351145038,0.00024060654088837972,0.2546019482055277,-0.9670459389139431,0,1,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,19989.75,19993.25,19983,19984.75,1545,,,,,,,,,,,,,,,,
1718631720000000000,4.903166339682868,4.911991337276313,4.930839340234334,4.897158585573387,-0.049777887672727436,0.48986657328876876,5.18026505146599,78.63501483679525,0.00033842749823234067,-0.43051109680829486,-0.9025852843498607,0,1,true,,,,,,,,,,,,,,,,,,false,20199,20204,20199,20202.5,855,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
1718626680000000000,0.8504945178978727,0.9591033503374797,0.9020583501396134,0.9608656302842039,-0.003402960195565599,1.1122548804339543,0.8960358019123408,62.254901960784316,0.00016577251555932517,-0.07845909572784437,-0.9969173337331281,0,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,20023.75,20032.75,20022.75,20029.75,884,,,,,,,,,,,,,,,,
1718637240000000000,5.787700988374885,5.823752362000891,5.793741367900011,5.797208204872506,0.12132960336369727,0.7235105421451814,6.146975580074467,62.365591397849464,0.0001543359173560788,-0.7489557207890019,-0.6626200482157378,0,1,true,,,,,,,,,,,,,,,,,,false,20237.25,20243.5,20236.75,20242,962,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
1718624820000000000,0.7753379791201196,0.7513603320458038,0.7306208611994126,0.6931293511256054,0.28124314638839326,-0.5964593721136731,0.7012140372182533,63.24786324786325,0.00013006258780759837,0.05669278756337765,-0.9983916705573488,0,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,20020.5,20023.75,20015.25,20018,1062,,,,,,,,,,,,,,,,
1718620260000000000,-0.7509178852896361,-0.7836297475538017,-0.7551707096156614,-0.7082137270236554,0.060562457014312794,0.3068699136985593,-0.7722796894234661,38.76221498371335,0.00038064316175778475,0.37864861735243294,-0.9255405040175664,0,1,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,19954.5,19957.25,19950.25,19956.5,924,,,,,,,,,,,,,,,,
1718638680000000000,5.8339511660842716,5.806440443809918,5.782312201970664,5.7117604562048685,-0.3744023800128603,-0.309593193801149,6.4675683574191085,18.018018018018026,0.0001341995439032665,-0.8141155183563193,-0.5807029557109397,0,1,true,,,,,,,,,,,,,,,,,,false,20239.25,20242.75,20236.25,20238.25,652,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
1718622660000000000,0.3533051075219674,0.272397262095551,0.28488338995489043,0.21462195858683336,0.13732095766616687,-1.0720273932215214,0.3898691284508607,68.46153846153847,0.0002714787315208143,0.2121776721564464,-0.9772311064626789,0,1,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,20002.25,20003,19995.75,19997,972,,,,,,,,,,,,,,,,
1718640120000000000,4.602540184571855,4.496505300692961,4.313664380049611,4.242059179121497,1.451810281329168,-2.4757306246479427,5.200610362335957,24.42528735632183,0.000269864297310769,-0.8703556959398996,-0.4924235601034672,0,1,true,,,,,,,,,,,,,,,,,,false,20186,20186,20172,20173.75,1794,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
