1718618460000000000,-0.9185747794861623,-0.8413361415237116,-0.8980352837324954,-0.9018952906703012,0.4363592831223484,0.164101158110045,-1.2056964634105671,61.576354679802954,0.00042950998949570733,0,1,0,1,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,19947.25,19954.75,19944,19948,1159,,,,,,,,,,,,,,,,
1718638800000000000,5.8166073494432515,5.887229395367792,5.816599699758704,5.825690787761719,0.16290712455011824,0.8173957347336288,6.390502785942031,30,0.00016413065800949015,0,1,0,1,true,,,,,,,,,,,,,,,,,,false,20238.5,20246.25,20237.75,20243.25,988,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
1718616600000000000,-0.6699800742982097,-0.5412628928801797,-0.6980248799689277,-0.6113729452003325,5.188989781816313,0.49727546749441226,-0.79200847572158,78.57142857142857,0.00009905278256334881,0,1,0,1,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,19958,19967.75,19952.75,19960.75,4131,,,,,,,,,,,,,,,,
1718627160000000000,1.6136224501027505,1.7150571113433004,1.6792416333351907,1.7185023351372595,1.0616212363489097,1.0628105390444011,1.3288360513275894,89.85507246376812,0.00023702398701755197,0,1,0,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,20056.75,20065.5,20056.75,20063,1550,,,,,,,,,,,,,,,,
1718625120000000000,0.7984630679748128,0.7340484138548308,0.7934812738108196,0.7216119340148179,-0.625466642561633,-0.45404409399068124,0.7714978384053119,63.12849162011173,0.0002251554789322369,0,1,0,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,20021.5,20023,20018,20019.25,495,,,,,,,,,,,,,,,,
1718633460000000000,6.44098474851997,6.464293335066892,6.050897601310313,6.05355145087542,2.0978609951489395,-2.466496329632287,6.715411235289372,62.50000000000001,0.0003530527987146275,0,1,0,1,true,,,,,,,,,,,,,,,,,,false,20265.5,20271.25,20248,20253.25,2198,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
1718613960000000000,-0.5081044523153568,-0.5297216140861978,-0.4522978124879732,-0.5202286799548521,-1.0892159173332514,-0.12176943957216986,-0.611542926056952,96.15384615384616,0.0001257927397966874,0,1,0,1,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,19965,19968.25,19963.5,19964.75,205,,,,,,,,,,,,,,,,
1718624640000000000,0.6365874459919599,0.5666998713420919,0.6277583678352922,0.624771152191495,-0.6830355180505235,-0.02680299230196912,0.6173666954511572,50.427350427350426,0.00011762002401244031,0,1,0,1,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,20014.5,20015.75,20010.75,20015,459,,,,,,,,,,,,,,,,
1718619000000000000,-0.49076063567433686,-0.34506115338248583,-0.4065811487705863,-0.28097498368546614,2.115451484881656,1.686998736874957,-0.6650044139274103,83.39622641509433,0.00019974706848207815,0,1,0,1,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,19965.75,19976.25,19965.5,19975.25,2209,,,,,,,,,,,,,,,,
1718633520000000000,6.1577024100499775,6.169990725820351,6.130901762815739,6.138999199543058,0.35640251161000036,0.5820827664525791,6.727125202153851,65.51724137931035,0.00033710307952042,0,1,0,1,true,,,,,,,,,,,,,,,,,,false,20253.25,20258.5,20251.5,20257,1109,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
1718635380000000000,5.822388621656925,5.777587246824963,5.696593457500564,5.67188484015997,0.03497629013036144,-0.49743086880643783,6.254250855570523,43.97163120567376,0.0001354942302257812,0,1,0,1,true,,,,,,,,,,,,,,,,,,false,20238.75,20241.5,20232.5,20236.5,908,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
1718643240000000000,4.446445834802676,4.415716349135088,4.467958120095791,4.4186511930346155,-1.3514741278937528,0.25499033324468545,4.813432931235102,53.46534653465347,0.00011969640074921986,0,1,0,1,true,,,,,,,,,,,,,,,,,,false,20179.25,20182.5,20178.75,20181.5,41,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
